Time,Pitch angle,Roll angle,Pitch rate,Roll rate,Yaw rate,Long acc,Lat acc,Norm acc,True HDG,IRS GS,IRS Alt,IRS Vert acc,IRS Flight path angle,Press alt,IAS,TAS,Temp,GPS Track,GPS GS,GPS Alt,Fuel,Elevator,Aileron,Rudder,Tab Angle,True AoA
53.998,11.475,-2.23,-1.109,-0.453,-1.637,0.197,0.057,0.96,-158.165,113.625,356.5,-0.019,9.421,397,139,139,13,199,114,273,663.941,-0.202,2.774,0.276,0.876,4.321
54.018,11.442,-2.274,-1.066,-0.676,-1.734,0.197,0.055,0.962,-158.214,113.625,357.5,-0.016,9.421,397,139,139,13,199,114,273,663.941,-0.307,2.532,0.265,0.913,4.324
54.038,11.426,-2.302,-1.027,-0.809,-1.793,0.197,0.051,0.962,-158.214,113.625,357.5,-0.017,9.421,397,139,139,13,199,114,273,663.941,-0.216,2.525,0.261,0.881,4.348
54.058,11.409,-2.329,-1,-0.941,-1.848,0.197,0.049,0.961,-158.269,113.625,358.5,-0.018,9.421,397,139,139,13,199,114,273,663.941,-0.323,2.493,0.276,0.919,4.324
54.078,11.376,-2.379,-0.992,-1.051,-1.902,0.197,0.047,0.957,-158.324,113.625,359.5,-0.022,9.404,397,139,139,13,199,114,273,663.941,-0.157,2.477,0.261,0.86,4.325
54.098,11.36,-2.401,-0.984,-1.176,-2.004,0.196,0.045,0.954,-158.324,113.625,359.5,-0.025,9.404,397,139,139,13,199,114,273,663.941,-0.323,2.483,0.272,0.919,4.332
54.118,11.349,-2.428,-0.961,-1.195,-2.043,0.195,0.041,0.95,-158.384,113.625,360.5,-0.029,9.382,397,138,137,13,199,114,273,663.941,-0.232,2.45,0.231,0.887,4.347
54.138,11.332,-2.455,-0.941,-1.262,-2.105,0.195,0.039,0.953,-158.445,113.625,361.5,-0.027,9.371,397,138,137,13,199,114,273,663.941,-0.26,2.421,0.281,0.896,4.342
54.158,11.299,-2.516,-0.934,-1.316,-2.125,0.195,0.036,0.957,-158.445,113.625,361.5,-0.023,9.371,407,138,137,13,199,114,273,663.941,-0.192,2.298,0.253,0.873,4.346
54.178,11.283,-2.549,-0.918,-1.391,-2.16,0.195,0.035,0.958,-158.511,113.625,362.5,-0.022,9.36,407,138,137,13,199,114,273,663.941,-0.2,2.268,0.262,0.876,4.392
54.198,11.255,-2.615,-0.871,-1.527,-2.227,0.195,0.034,0.957,-158.577,113.625,363.5,-0.022,9.355,407,138,137,13,199,114,273,663.941,-0.275,2.251,0.243,0.902,4.424
54.218,11.245,-2.648,-0.859,-1.574,-2.25,0.194,0.03,0.954,-158.577,113.625,363.5,-0.025,9.355,407,138,137,13,199,114,273,663.941,-0.236,2.26,0.253,0.888,4.424
54.238,11.228,-2.681,-0.844,-1.613,-2.266,0.194,0.028,0.952,-158.643,113.625,364.5,-0.028,9.349,407,138,137,13,199,114,273,663.941,-0.218,2.242,0.265,0.882,4.452
54.258,11.201,-2.752,-0.777,-1.68,-2.281,0.195,0.025,0.948,-158.714,113.625,365,-0.032,9.349,407,138,137,13,199,114,273,663.941,-0.266,2.25,0.258,0.899,4.478
54.278,11.19,-2.785,-0.746,-1.73,-2.285,0.195,0.024,0.949,-158.714,113.625,365,-0.033,9.349,407,138,137,13,199,114,273,663.941,-0.217,2.245,0.269,0.881,4.486
54.298,11.179,-2.823,-0.727,-1.781,-2.281,0.196,0.021,0.951,-158.785,113.625,366,-0.029,9.344,407,138,137,13,199,114,273,663.941,-0.444,2.247,0.284,0.962,4.501
54.318,11.168,-2.862,-0.707,-1.828,-2.273,0.197,0.019,0.954,-158.857,113.625,367,-0.026,9.344,407,138,137,13,199,114,273,663.941,-0.584,2.232,0.259,1.01,4.506
54.338,11.151,-2.939,-0.633,-1.922,-2.262,0.198,0.017,0.957,-158.857,113.625,367,-0.022,9.344,407,138,137,13,199,114,273,663.941,-0.26,2.233,0.258,0.897,4.536
54.358,11.14,-2.977,-0.582,-1.957,-2.254,0.201,0.017,0.971,-158.923,113.625,368,-0.009,9.344,407,138,137,13,199,114,273,663.941,-0.365,2.233,0.265,0.933,4.595
54.379,11.129,-3.016,-0.555,-1.988,-2.238,0.201,0.017,0.977,-158.994,113.625,368,-0.003,9.344,407,138,137,13,199,114,273,663.941,-0.47,2.199,0.272,0.971,4.586
54.399,11.118,-3.093,-0.48,-2.012,-2.215,0.202,0.017,0.982,-158.994,113.625,369,0.002,9.344,407,138,137,13,199,114,273,663.941,-0.453,2.206,0.256,0.964,4.541
54.419,11.113,-3.131,-0.43,-2.039,-2.191,0.202,0.017,0.987,-159.06,113.625,370,0.005,9.344,407,138,137,13,199,114,273,663.941,-0.531,2.189,0.256,0.992,4.59
54.439,11.107,-3.164,-0.387,-2.035,-2.18,0.204,0.019,0.991,-159.06,113.625,370,0.011,9.344,407,138,137,13,199,114,273,663.941,-0.448,2.166,0.26,0.963,4.657
54.459,11.096,-3.197,-0.367,-2.016,-2.16,0.204,0.02,0.994,-159.131,113.625,371,0.014,9.338,407,138,137,13,199,114,273,663.941,-0.481,2.176,0.27,0.974,4.685
54.479,11.08,-3.274,-0.34,-2.004,-2.145,0.205,0.02,0.999,-159.197,113.625,372,0.019,9.338,407,138,137,13,199,114,273,663.941,-0.234,2.174,0.25,0.887,4.668
54.499,11.08,-3.318,-0.316,-2.027,-2.156,0.205,0.023,1.005,-159.197,113.625,372,0.025,9.338,407,138,137,13,199,114,273,663.941,-0.451,1.934,0.233,0.964,4.634
54.519,11.069,-3.362,-0.289,-2.07,-2.176,0.206,0.023,1.007,-159.269,113.625,373,0.027,9.333,407,140,139,13,199,114,273,663.941,-0.266,1.937,0.257,0.899,4.61
54.539,11.058,-3.45,-0.297,-2.184,-2.187,0.206,0.022,1.006,-159.34,113.625,374,0.026,9.333,407,140,139,13,199,114,273,663.941,-0.306,1.73,0.242,0.913,4.593
54.559,11.047,-3.499,-0.312,-2.238,-2.219,0.204,0.02,1.001,-159.34,113.625,374,0.025,9.333,424,140,139,13,199,114,273,663.941,-0.347,1.69,0.254,0.927,4.578
54.579,11.041,-3.543,-0.324,-2.277,-2.234,0.204,0.014,0.997,-159.406,113.625,374.5,0.016,9.333,424,140,139,13,199,114,273,663.941,-0.525,1.696,0.238,0.99,4.571
54.599,11.041,-3.543,-0.324,-2.277,-2.234,0.204,0.014,0.997,-159.406,113.625,374.5,0.016,9.333,424,140,139,13,199,114,273,663.941,-0.417,1.665,0.263,0.952,4.581
54.619,11.019,-3.62,-0.348,-2.289,-2.23,0.204,0.01,0.993,-159.478,113.625,375.5,0.013,9.333,424,140,139,13,199,114,273,663.941,-0.455,1.643,0.249,0.965,4.591
54.639,11.014,-3.658,-0.367,-2.258,-2.211,0.203,0.002,0.99,-159.478,113.625,375.5,0.009,9.333,424,140,139,13,199,114,273,663.941,-0.543,1.665,0.252,0.996,4.589
54.659,11.003,-3.691,-0.387,-2.203,-2.195,0.201,-0.002,0.989,-159.543,113.625,376.5,0.007,9.333,424,140,139,13,199,114,273,663.941,-0.245,1.633,0.249,0.892,4.589
54.679,10.986,-3.768,-0.395,-2.117,-2.176,0.2,-0.006,0.987,-159.615,113.625,377.5,0.005,9.333,424,140,139,13,199,114,273,663.941,-0.322,1.598,0.25,0.919,4.584
54.699,10.975,-3.807,-0.422,-2.094,-2.152,0.2,-0.011,0.982,-159.615,113.625,377.5,-0.001,9.333,424,140,139,13,199,114,273,663.941,-0.323,1.611,0.234,0.918,4.587
54.719,10.953,-3.917,-0.473,-2.059,-2.082,0.199,-0.015,0.97,-159.747,113.625,379.5,-0.013,9.333,424,140,139,13,199,114,273,663.941,-0.598,1.574,0.219,1.015,4.653
54.739,10.942,-3.95,-0.457,-1.973,-2,0.199,-0.017,0.963,-159.747,113.625,379.5,-0.02,9.333,424,140,139,13,199,114,273,663.941,-0.575,1.542,0.223,1.007,4.808
54.759,10.931,-3.977,-0.457,-1.91,-1.945,0.199,-0.023,0.95,-159.807,113.625,380.5,-0.033,9.316,424,140,139,13,199,114,273,663.941,-0.683,1.547,0.26,1.045,4.906
54.779,10.926,-4.005,-0.453,-1.832,-1.898,0.2,-0.026,0.946,-159.868,113.75,380.5,-0.036,9.3,424,140,139,13,199,114,273,663.941,-0.367,1.528,0.25,0.934,5.038
54.799,10.915,-4.054,-0.379,-1.641,-1.812,0.201,-0.029,0.943,-159.868,113.75,381.5,-0.04,9.3,424,140,139,13,199,114,273,663.941,-0.523,1.558,0.248,0.989,5.124
54.819,10.909,-4.081,-0.332,-1.539,-1.758,0.203,-0.034,0.948,-159.928,113.75,382.5,-0.041,9.283,424,140,140,13,199,114,273,663.941,-0.418,1.555,0.22,0.952,5.177
54.839,10.909,-4.098,-0.301,-1.434,-1.68,0.203,-0.034,0.956,-159.977,113.75,382.5,-0.027,9.283,424,140,140,13,199,114,273,663.941,-0.532,1.568,0.218,0.992,5.144
54.859,10.904,-4.142,-0.262,-1.328,-1.594,0.205,-0.034,0.971,-159.977,113.75,383.5,-0.013,9.289,424,140,140,13,199,114,273,663.941,-0.425,1.502,0.223,0.954,5.14
54.879,10.904,-4.158,-0.152,-1.152,-1.445,0.205,-0.033,0.985,-160.027,113.75,384.5,0.001,9.3,424,140,140,13,199,114,306,663.941,-0.474,1.492,0.268,0.972,5.154
54.899,10.904,-4.18,-0.094,-1.105,-1.371,0.207,-0.027,1.014,-160.027,113.75,384.5,0.03,9.3,424,140,140,13,199,114,306,663.941,-0.433,1.482,0.252,0.957,5.178
54.919,10.898,-4.208,-0.066,-1.102,-1.301,0.208,-0.024,1.024,-160.071,113.75,385.5,0.041,9.311,424,141,140,13,199,114,306,663.941,-0.668,1.291,0.245,1.04,5.236
54.939,10.898,-4.268,-0.012,-1.254,-1.18,0.208,-0.021,1.031,-160.115,113.75,386.5,0.047,9.316,424,141,140,13,199,114,306,663.941,-0.582,1.083,0.244,1.009,5.304
54.959,10.898,-4.301,0.023,-1.383,-1.137,0.207,-0.019,1.031,-160.115,113.75,386.5,0.049,9.316,432,141,140,13,199,114,306,663.941,-0.298,1.028,0.262,0.91,5.392
54.979,10.898,-4.334,0.043,-1.523,-1.09,0.209,-0.014,1.03,-160.153,113.75,387.5,0.047,9.322,432,141,140,13,199,114,306,663.941,-0.303,1.02,0.256,0.912,5.489
54.999,10.898,-4.406,0.047,-1.645,-1.039,0.209,-0.011,1.029,-160.186,113.75,388,0.046,9.333,432,141,140,13,199,114,306,663.941,-0.735,1.018,0.275,1.063,5.483
55.019,10.898,-4.444,0.055,-1.871,-0.961,0.21,-0.01,1.031,-160.186,113.75,388,0.048,9.333,432,141,140,13,199,114,306,663.941,-0.583,0.958,0.282,1.01,5.436
55.039,10.898,-4.477,0.066,-1.965,-0.934,0.212,-0.007,1.042,-160.219,113.75,389,0.061,9.355,432,141,140,13,199,114,306,663.941,-0.546,0.916,0.277,0.997,5.43
55.059,10.898,-4.515,0.062,-2.051,-0.902,0.212,-0.004,1.054,-160.252,113.75,389,0.072,9.355,432,141,140,13,199,114,306,663.941,-0.607,0.934,0.278,1.018,5.43
55.08,10.898,-4.598,0.07,-2.234,-0.871,0.212,-0.002,1.064,-160.252,113.75,390,0.082,9.366,432,141,140,13,199,114,306,663.941,-0.547,0.894,0.277,0.997,5.46
55.1,10.898,-4.647,0.094,-2.355,-0.824,0.212,-0.001,1.073,-160.28,113.75,391,0.091,9.388,432,141,140,13,199,114,306,663.941,-0.289,0.826,0.275,0.907,5.51
55.12,10.898,-4.697,0.098,-2.488,-0.793,0.214,0,1.084,-160.28,113.75,391,0.101,9.388,432,141,140,13,199,114,306,663.638,-0.294,0.821,0.254,0.908,5.516
55.14,10.898,-4.746,0.082,-2.609,-0.758,0.215,0,1.085,-160.307,113.875,392,0.103,9.415,432,141,140,13,199,114,306,663.638,-0.51,0.865,0.256,0.985,5.537
55.16,10.898,-4.834,0.055,-2.758,-0.695,0.216,0,1.082,-160.329,113.875,393,0.1,9.443,432,141,140,13,199,114,306,663.638,-0.469,0.857,0.238,0.97,5.527
55.18,10.904,-4.878,0.062,-2.781,-0.668,0.22,-0.004,1.081,-160.329,113.875,393,0.099,9.443,432,141,140,13,199,114,306,663.638,-0.409,0.929,0.254,0.949,5.476
55.2,10.898,-4.916,0.059,-2.781,-0.629,0.22,-0.005,1.083,-160.351,113.875,394,0.102,9.476,432,141,140,13,199,114,306,663.638,-0.582,0.854,0.226,1.009,5.489
55.22,10.898,-4.993,0.016,-2.715,-0.582,0.219,-0.005,1.089,-160.373,113.875,395,0.107,9.498,432,141,140,13,199,114,306,663.638,-0.506,0.862,0.247,0.983,5.541
55.24,10.898,-5.037,-0.004,-2.672,-0.504,0.218,-0.003,1.093,-160.373,113.875,395,0.11,9.498,432,141,140,13,199,114,306,663.638,-0.359,0.851,0.228,0.931,5.557
55.26,10.893,-5.081,-0.031,-2.645,-0.48,0.218,-0.003,1.095,-160.389,113.875,396,0.112,9.525,432,141,140,13,199,114,306,663.638,-0.225,0.912,0.287,0.884,5.561
55.28,10.887,-5.12,-0.074,-2.637,-0.453,0.218,-0.002,1.092,-160.406,113.875,397,0.109,9.553,432,141,140,13,199,114,306,663.638,-0.279,0.836,0.28,0.904,5.557
55.3,10.887,-5.12,-0.074,-2.637,-0.453,0.218,-0.002,1.092,-160.406,113.875,397,0.109,9.553,432,141,140,13,199,114,306,663.638,-0.545,0.925,0.285,0.996,5.525
55.33,10.876,-5.213,-0.16,-2.676,-0.414,0.218,-0.001,1.091,-160.406,113.875,397,0.109,9.553,432,141,140,13,199,114,306,663.638,-0.601,0.944,0.275,1.016,5.491
55.35,10.871,-5.257,-0.199,-2.695,-0.41,0.214,-0.002,1.088,-160.422,113.875,398,0.104,9.586,432,139,140,13,199,114,306,663.638,-0.246,0.955,0.27,0.892,5.434
55.37,10.854,-5.301,-0.242,-2.707,-0.41,0.212,-0.005,1.086,-160.433,113.875,399,0.102,9.619,432,139,140,13,199,114,306,663.638,-0.247,0.943,0.267,0.892,5.271
55.39,10.844,-5.378,-0.375,-2.668,-0.406,0.21,-0.009,1.08,-160.433,113.875,399,0.096,9.619,448,139,140,13,199,114,306,663.638,-0.513,0.977,0.247,0.985,5.094
55.41,10.833,-5.411,-0.441,-2.605,-0.391,0.21,-0.02,1.064,-160.45,113.875,400,0.079,9.635,448,139,140,13,199,114,306,663.638,-0.597,0.993,0.246,1.014,5.018
55.43,10.805,-5.466,-0.578,-2.5,-0.367,0.209,-0.026,1.051,-160.455,113.875,401,0.065,9.651,448,139,140,13,199,114,306,663.638,-0.757,0.976,0.243,1.071,4.941
55.45,10.794,-5.482,-0.652,-2.129,-0.277,0.208,-0.032,1.017,-160.455,113.875,401,0.05,9.651,448,139,140,13,199,114,306,663.638,-0.472,0.981,0.243,0.971,4.915
55.47,10.783,-5.493,-0.703,-1.898,-0.215,0.205,-0.04,0.998,-160.466,113.875,402,0.011,9.662,448,139,140,13,199,114,306,663.638,-0.329,1.007,0.249,0.921,4.917
55.49,10.767,-5.51,-0.734,-1.371,-0.148,0.204,-0.044,0.976,-160.466,113.875,403,-0.011,9.657,448,139,140,13,199,114,306,663.638,-0.404,0.971,0.249,0.947,4.971
55.51,10.75,-5.515,-0.746,-1.113,0.008,0.206,-0.047,0.929,-160.466,113.875,403,-0.035,9.657,448,139,140,13,199,114,306,663.638,-0.734,0.971,0.267,1.063,4.994
55.54,10.739,-5.515,-0.77,-0.863,0.109,0.207,-0.048,0.903,-160.461,113.875,404,-0.083,9.624,448,139,140,13,199,114,306,663.638,-0.582,0.919,0.266,1.01,4.987
55.56,10.723,-5.499,-0.746,-0.375,0.316,0.208,-0.048,0.881,-160.455,113.875,405,-0.104,9.591,448,139,140,13,199,114,306,663.638,-0.803,0.964,0.263,1.087,4.978
55.58,10.723,-5.488,-0.695,-0.137,0.418,0.211,-0.045,0.851,-160.455,113.875,405,-0.132,9.591,455,139,140,13,199,114,306,663.638,-0.666,1.005,0.247,1.039,5.003
55.6,10.717,-5.477,-0.633,0.094,0.527,0.214,-0.042,0.849,-160.439,114,406,-0.133,9.569,455,139,140,13,199,114,306,663.638,-0.547,0.95,0.286,0.998,5.016
55.62,10.712,-5.449,-0.465,0.449,0.723,0.214,-0.038,0.855,-160.422,114,407,-0.127,9.553,455,139,140,13,199,114,306,663.638,-0.408,0.966,0.296,0.949,5.044
55.64,10.717,-5.438,-0.367,0.543,0.805,0.213,-0.03,0.892,-160.422,114,407,-0.091,9.553,455,139,139,13,199,114,306,663.638,-0.436,0.968,0.297,0.958,5.156
55.66,10.717,-5.422,-0.281,0.617,0.883,0.212,-0.024,0.911,-160.4,114,408,-0.072,9.531,455,139,139,13,199,114,306,663.638,-0.213,0.966,0.301,0.881,5.373
55.68,10.723,-5.378,-0.137,0.699,0.957,0.212,-0.017,0.931,-160.373,114,409,-0.051,9.514,455,139,139,13,199,114,306,663.638,-0.28,0.969,0.304,0.903,5.537
55.7,10.728,-5.35,-0.055,0.957,1.086,0.213,-0.009,0.95,-160.373,114,409,-0.032,9.514,455,139,139,13,199,114,306,663.638,-0.303,0.949,0.304,0.911,5.586
55.72,10.728,-5.317,0.02,1.117,1.125,0.214,0.005,0.982,-160.34,114,410,0.001,9.514,455,139,139,13,199,114,306,663.638,-0.365,0.857,0.287,0.934,5.559
55.74,10.734,-5.29,0.07,1.266,1.156,0.214,0.011,0.989,-160.307,114,411,0.009,9.514,455,138,139,13,199,114,306,663.638,-0.261,0.863,0.27,0.897,5.545
55.76,10.745,-5.229,0.152,1.484,1.18,0.215,0.015,0.997,-160.307,114,411,0.017,9.514,455,138,139,13,199,114,306,663.638,-0.583,0.925,0.259,1.01,5.531
55.781,10.75,-5.197,0.176,1.578,1.172,0.215,0.025,1.019,-160.274,114,412,0.04,9.514,455,138,139,13,199,114,306,663.638,-0.76,0.916,0.296,1.072,5.491
55.801,10.75,-5.164,0.187,1.672,1.156,0.215,0.03,1.038,-160.241,114,412,0.058,9.514,455,138,139,13,199,114,306,663.638,-0.549,0.934,0.274,0.998,5.441
55.821,10.756,-5.103,0.168,1.758,1.137,0.214,0.034,1.059,-160.241,114,413,0.08,9.525,455,138,139,13,199,114,306,663.638,-0.259,0.915,0.277,0.896,5.418
55.841,10.761,-5.081,0.16,1.777,1.066,0.214,0.036,1.085,-160.208,114,414,0.105,9.558,455,138,139,13,199,114,306,663.638,-0.216,0.882,0.222,0.881,5.429
55.861,10.761,-5.07,0.133,1.672,1.035,0.214,0.037,1.126,-160.208,114,414,0.145,9.558,455,138,139,13,199,114,306,663.638,-0.358,0.921,0.211,0.931,5.442
55.881,10.761,-5.054,0.082,1.512,1.008,0.214,0.037,1.137,-160.175,114.125,415,0.156,9.602,455,138,139,13,199,114,306,663.638,-0.532,0.954,0.196,0.992,5.436
55.901,10.756,-5.021,-0.031,1.223,0.937,0.213,0.037,1.139,-160.148,114.125,416,0.157,9.646,455,138,139,13,199,114,340,663.638,-0.384,0.931,0.233,0.94,5.331
55.921,10.75,-4.999,-0.078,1.152,0.898,0.212,0.037,1.12,-160.148,114.125,416,0.139,9.646,455,138,139,13,199,114,340,663.638,-0.45,0.945,0.182,0.964,5.201
55.941,10.745,-4.971,-0.129,1.148,0.875,0.211,0.037,1.105,-160.115,114.125,417,0.124,9.673,455,138,139,13,199,114,340,663.638,-0.248,0.939,0.255,0.892,5.065
55.961,10.739,-4.916,-0.23,1.223,0.816,0.211,0.037,1.094,-160.087,114.125,418,0.113,9.695,455,138,139,13,199,114,340,663.638,-0.343,0.929,0.297,0.926,4.976
55.981,10.734,-4.894,-0.281,1.238,0.777,0.21,0.036,1.078,-160.087,114.125,418,0.104,9.695,455,138,139,13,199,114,340,663.638,-0.582,0.969,0.272,1.009,4.869
56.001,10.728,-4.883,-0.332,1.219,0.734,0.209,0.036,1.072,-160.065,114.125,419,0.091,9.717,455,138,139,13,199,114,340,663.638,-0.463,0.973,0.272,0.968,4.673
56.021,10.712,-4.861,-0.398,1.18,0.695,0.208,0.036,1.064,-160.038,114.125,420,0.083,9.745,455,138,139,13,199,114,340,663.638,-0.366,1.037,0.271,0.934,4.534
56.041,10.695,-4.828,-0.535,1.117,0.625,0.207,0.037,1.059,-160.038,114.125,420,0.078,9.745,455,138,138,13,199,114,340,663.638,-0.492,1.008,0.239,0.978,4.484
56.061,10.684,-4.807,-0.594,1.121,0.586,0.203,0.035,1.034,-160.016,114.125,421,0.053,9.767,455,138,138,13,199,114,340,663.638,-0.232,1.071,0.223,0.887,4.469
56.081,10.673,-4.779,-0.641,1.145,0.559,0.202,0.033,1.016,-159.999,114.125,421,0.035,9.767,455,138,138,13,199,114,340,663.638,-0.501,1.123,0.25,0.981,4.449
56.101,10.651,-4.73,-0.719,1.266,0.535,0.201,0.03,0.992,-159.999,114.125,422,0.011,9.767,455,138,138,13,199,114,340,663.638,-0.487,1.172,0.247,0.976,4.417
56.121,10.64,-4.697,-0.742,1.383,0.477,0.2,0.028,0.966,-159.977,114.125,423,-0.015,9.756,455,138,138,13,199,114,340,663.638,-0.278,1.236,0.267,0.903,4.382
56.141,10.635,-4.653,-0.75,1.562,0.445,0.197,0.023,0.913,-159.977,114.125,423,-0.067,9.756,455,137,138,13,199,114,340,663.638,-0.227,1.322,0.274,0.885,4.336
56.161,10.618,-4.609,-0.758,1.773,0.43,0.197,0.021,0.895,-159.961,114.125,424,-0.085,9.734,455,137,138,13,199,114,340,663.638,-0.446,1.4,0.266,0.962,4.301
56.181,10.596,-4.526,-0.766,2.156,0.391,0.196,0.02,0.884,-159.944,114.125,425,-0.096,9.706,472,137,138,13,199,114,340,663.638,-0.222,1.39,0.265,0.884,4.284
56.201,10.585,-4.493,-0.754,2.254,0.371,0.196,0.02,0.88,-159.944,114.125,425,-0.1,9.706,472,137,138,13,199,114,340,663.638,-0.192,1.383,0.251,0.874,4.269
56.221,10.574,-4.46,-0.762,2.293,0.359,0.195,0.021,0.882,-159.928,114.125,426,-0.098,9.684,472,137,138,13,199,114,340,663.638,-0.194,1.388,0.241,0.874,4.249
56.241,10.552,-4.389,-0.758,2.309,0.348,0.194,0.022,0.885,-159.917,114.25,426.5,-0.095,9.662,472,137,138,13,199,114,340,663.638,-0.398,1.471,0.262,0.945,4.208
56.261,10.547,-4.351,-0.73,2.332,0.305,0.193,0.023,0.882,-159.917,114.25,426.5,-0.098,9.662,472,137,138,13,199,114,340,663.638,-0.225,1.377,0.253,0.885,4.199
56.281,10.536,-4.307,-0.699,2.363,0.285,0.193,0.023,0.873,-159.901,114.25,427.5,-0.107,9.63,472,137,138,13,199,114,340,663.638,-0.536,1.406,0.253,0.994,4.209
56.301,10.525,-4.268,-0.676,2.391,0.273,0.194,0.023,0.866,-159.89,114.25,427.5,-0.114,9.602,472,137,138,13,199,114,340,663.638,-0.247,1.458,0.241,0.892,4.204
56.321,10.514,-4.208,-0.609,2.324,0.242,0.194,0.023,0.863,-159.89,114.25,428.5,-0.117,9.602,472,137,138,13,199,114,340,663.638,-0.204,1.405,0.243,0.877,4.213
56.341,10.508,-4.186,-0.57,2.215,0.219,0.193,0.023,0.857,-159.884,114.25,429.5,-0.12,9.569,472,137,138,13,199,114,340,663.638,-0.234,1.395,0.222,0.888,4.24
56.361,10.497,-4.158,-0.543,2.09,0.207,0.194,0.024,0.857,-159.873,114.25,429.5,-0.123,9.569,472,137,138,13,199,114,340,663.638,-0.201,1.39,0.232,0.876,4.255
56.381,10.486,-4.131,-0.523,1.973,0.199,0.193,0.025,0.858,-159.873,114.25,430.5,-0.122,9.531,472,137,138,13,199,114,340,663.638,-0.226,1.403,0.237,0.885,4.265
56.401,10.486,-4.076,-0.445,1.82,0.164,0.192,0.025,0.863,-159.868,114.25,431.5,-0.117,9.498,472,137,138,13,199,114,340,663.638,-0.544,1.364,0.249,0.996,4.252
56.421,10.475,-4.054,-0.406,1.766,0.148,0.193,0.027,0.874,-159.868,114.25,431.5,-0.105,9.498,472,137,138,13,199,114,340,663.638,-0.279,1.402,0.247,0.903,4.226
56.441,10.475,-4.032,-0.367,1.695,0.141,0.193,0.027,0.882,-159.862,114.25,432.5,-0.098,9.47,472,137,138,13,199,114,340,663.638,-0.536,1.452,0.244,0.993,4.221
56.462,10.475,-3.999,-0.27,1.477,0.105,0.193,0.029,0.888,-159.857,114.375,433.5,-0.092,9.443,472,137,138,13,199,114,340,663.638,-0.25,1.46,0.249,0.893,4.223
56.482,10.47,-3.983,-0.223,1.344,0.078,0.194,0.03,0.901,-159.857,114.375,433.5,-0.085,9.443,472,137,138,13,199,114,340,663.638,-0.228,1.484,0.233,0.885,4.236
56.502,10.464,-3.972,-0.203,1.215,0.062,0.194,0.032,0.906,-159.851,114.375,434.5,-0.074,9.41,472,137,138,13,199,114,340,663.638,-0.181,1.482,0.256,0.869,4.238
56.522,10.459,-3.961,-0.199,1.102,0.047,0.194,0.032,0.912,-159.846,114.375,435.5,-0.068,9.388,472,137,138,13,199,114,340,663.638,-0.306,1.476,0.232,0.913,4.239
56.542,10.459,-3.922,-0.164,0.98,0.004,0.195,0.031,0.916,-159.846,114.375,435.5,-0.063,9.388,472,137,138,13,199,114,340,663.638,-0.251,1.521,0.241,0.894,4.228
56.562,10.459,-3.906,-0.148,0.98,-0.008,0.196,0.031,0.922,-159.846,114.375,436.5,-0.058,9.377,472,136,135,13,199,114,340,663.638,-0.198,1.573,0.242,0.875,4.212
56.582,10.453,-3.889,-0.141,1.016,-0.02,0.196,0.031,0.923,-159.846,114.375,436.5,-0.057,9.355,472,136,135,13,199,114,340,663.638,-0.2,1.562,0.259,0.876,4.19
56.602,10.453,-3.851,-0.094,1.051,-0.043,0.196,0.031,0.926,-159.846,114.375,437.5,-0.054,9.355,489,136,135,13,199,114,340,663.638,-0.576,1.555,0.247,1.007,4.187
56.622,10.453,-3.834,-0.082,1.07,-0.113,0.197,0.032,0.928,-159.851,114.375,438.5,-0.051,9.327,489,136,135,13,199,114,340,663.638,-0.275,1.558,0.254,0.902,4.192
56.642,10.448,-3.823,-0.082,1.047,-0.145,0.198,0.034,0.928,-159.851,114.375,438.5,-0.051,9.327,489,136,135,13,199,114,340,663.638,-0.534,1.564,0.257,0.993,4.208
56.662,10.448,-3.812,-0.078,1.012,-0.168,0.197,0.034,0.927,-159.857,114.5,439.5,-0.052,9.311,489,136,135,13,199,114,340,663.638,-0.276,1.57,0.26,0.903,4.219
56.682,10.448,-3.779,-0.055,0.992,-0.215,0.196,0.035,0.925,-159.857,114.5,440.5,-0.054,9.294,489,136,135,13,199,114,340,663.638,-0.23,1.568,0.263,0.886,4.212
56.702,10.448,-3.757,-0.055,1.027,-0.234,0.197,0.036,0.921,-159.857,114.5,440.5,-0.058,9.294,489,136,135,13,199,114,340,663.638,-0.238,1.574,0.246,0.889,4.195
56.722,10.448,-3.735,-0.043,1.09,-0.262,0.198,0.036,0.92,-159.862,114.5,441.5,-0.058,9.283,489,136,135,13,199,114,340,663.638,-0.386,1.581,0.266,0.941,4.188
56.742,10.448,-3.702,-0.004,1.152,-0.301,0.199,0.035,0.919,-159.873,114.5,442.5,-0.06,9.267,489,136,135,13,199,114,340,663.638,-0.372,1.565,0.277,0.936,4.192
56.762,10.448,-3.691,-0.008,1.164,-0.363,0.199,0.035,0.917,-159.873,114.5,442.5,-0.062,9.267,489,137,136,13,199,114,340,663.638,-0.345,1.57,0.275,0.927,4.193
56.782,10.448,-3.68,-0.008,1.105,-0.383,0.198,0.033,0.917,-159.884,114.5,443,-0.062,9.24,489,137,136,13,199,114,340,663.638,-0.538,1.565,0.23,0.994,4.2
56.802,10.448,-3.675,0.012,1.02,-0.406,0.196,0.032,0.918,-159.895,114.5,444,-0.062,9.223,498,137,136,13,199,114,340,663.638,-0.475,1.568,0.24,0.972,4.21
